group_idx,codeword,sender,evaluator,uplift,uplift_oi,delta,delta_oi,delta_norm,delta_norm_oi
0,union,gpt-5.4-mini,opus-4.6,0.0,0.0,-0.30000000000000004,0.0,1.0,
0,union,gpt-5.4-mini,gpt-5.4-mini,-0.30000000000000004,0.0,0.0,0.0,-0.0,
0,union,gpt-5.4-mini,gpt-5.4-nano,0.0,0.0,-0.30000000000000004,0.0,1.0,
0,union,gpt-5.4-mini,gpt-5.4,0.09999999999999998,0.09999999999999998,-0.4,-0.09999999999999998,1.3333333333333333,-inf
0,union,gpt-5.4-mini,gemini-3-flash,0.0,0.0,-0.30000000000000004,0.0,1.0,
0,union,gpt-5.4-mini,gemini-3.1-flash-lite,0.050000000000000044,0.050000000000000044,-0.3500000000000001,-0.050000000000000044,1.1666666666666667,-inf
0,union,gpt-5.4-mini,gemini-3.1-pro,0.0,0.0,-0.30000000000000004,0.0,1.0,
0,union,gpt-5.4-nano,haiku-4.5,0.0,0.0,0.1,0.1,1.0,1.0
0,union,gpt-5.4-nano,sonnet-4.6,0.19999999999999996,0.19999999999999996,-0.09999999999999995,-0.09999999999999995,-0.9999999999999994,-0.9999999999999994
0,union,gpt-5.4-nano,opus-4.6,0.0,0.0,0.1,0.1,1.0,1.0
0,union,gpt-5.4-nano,gpt-5.4-mini,-0.30000000000000004,0.0,0.4,0.1,4.0,1.0
0,union,gpt-5.4-nano,gpt-5.4-nano,0.1,0.1,0.0,0.0,0.0,0.0
0,union,gpt-5.4-nano,gpt-5.4,0.09999999999999998,0.09999999999999998,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-16,2.7755575615628914e-16
0,union,gpt-5.4-nano,gemini-3-flash,0.0,0.0,0.1,0.1,1.0,1.0
0,union,gpt-5.4-nano,gemini-3.1-flash-lite,-0.49999999999999994,0.0,0.6,0.1,5.999999999999999,1.0
0,union,gpt-5.4-nano,gemini-3.1-pro,0.0,0.0,0.1,0.1,1.0,1.0
0,union,gpt-5.4,haiku-4.5,0.0,0.0,-0.35000000000000003,0.0,1.0,
0,union,gpt-5.4,sonnet-4.6,-0.25,0.0,-0.10000000000000003,0.0,0.2857142857142858,
0,union,gpt-5.4,opus-4.6,0.0,0.0,-0.35000000000000003,0.0,1.0,
0,union,gpt-5.4,gpt-5.4-mini,0.10000000000000003,0.10000000000000003,-0.45000000000000007,-0.10000000000000003,1.2857142857142858,-inf
0,union,gpt-5.4,gpt-5.4-nano,0.0,0.0,-0.35000000000000003,0.0,1.0,
0,union,gpt-5.4,gpt-5.4,-0.35000000000000003,0.0,0.0,0.0,-0.0,
0,union,gpt-5.4,gemini-3-flash,0.0,0.0,-0.35000000000000003,0.0,1.0,
0,union,gpt-5.4,gemini-3.1-flash-lite,0.15000000000000002,0.15000000000000002,-0.5,-0.15000000000000002,1.4285714285714284,-inf
0,union,gpt-5.4,gemini-3.1-pro,0.2,0.2,-0.55,-0.2,1.5714285714285714,-inf
0,union,gemini-3-flash,haiku-4.5,0.0,0.0,0.0,0.0,,
0,union,gemini-3-flash,sonnet-4.6,0.04999999999999993,0.04999999999999993,-0.04999999999999993,-0.04999999999999993,-inf,-inf
0,union,gemini-3-flash,opus-4.6,0.0,0.0,0.0,0.0,,
0,union,gemini-3-flash,gpt-5.4-mini,0.10000000000000003,0.10000000000000003,-0.10000000000000003,-0.10000000000000003,-inf,-inf
0,union,gemini-3-flash,gpt-5.4-nano,0.05,0.05,-0.05,-0.05,-inf,-inf
0,union,gemini-3-flash,gpt-5.4,-0.15000000000000002,0.0,0.15000000000000002,0.0,inf,
0,union,gemini-3-flash,gemini-3-flash,0.0,0.0,0.0,0.0,,
0,union,gemini-3-flash,gemini-3.1-flash-lite,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-inf,-inf
0,union,gemini-3-flash,gemini-3.1-pro,-0.05,0.0,0.05,0.0,inf,
0,union,gemini-3.1-flash-lite,haiku-4.5,0.0,0.0,-0.44999999999999996,0.0,1.0,
0,union,gemini-3.1-flash-lite,sonnet-4.6,0.19999999999999996,0.19999999999999996,-0.6499999999999999,-0.19999999999999996,1.4444444444444444,-inf
0,union,gemini-3.1-flash-lite,opus-4.6,0.0,0.0,-0.44999999999999996,0.0,1.0,
0,union,gemini-3.1-flash-lite,gpt-5.4-mini,0.2,0.2,-0.6499999999999999,-0.2,1.4444444444444444,-inf
0,union,gemini-3.1-flash-lite,gpt-5.4-nano,0.0,0.0,-0.44999999999999996,0.0,1.0,
0,union,gemini-3.1-flash-lite,gpt-5.4,-0.050000000000000044,0.0,-0.3999999999999999,0.0,0.8888888888888887,
0,union,gemini-3.1-flash-lite,gemini-3-flash,0.0,0.0,-0.44999999999999996,0.0,1.0,
0,union,gemini-3.1-flash-lite,gemini-3.1-flash-lite,-0.44999999999999996,0.0,0.0,0.0,-0.0,
0,union,gemini-3.1-flash-lite,gemini-3.1-pro,0.05,0.05,-0.49999999999999994,-0.05,1.1111111111111112,-inf
0,union,gemini-3.1-pro,haiku-4.5,0.0,0.0,-0.05,0.0,1.0,
0,union,gemini-3.1-pro,sonnet-4.6,-0.15000000000000002,0.0,0.10000000000000002,0.0,-2.0000000000000004,
0,union,gemini-3.1-pro,opus-4.6,0.0,0.0,-0.05,0.0,1.0,
0,union,gemini-3.1-pro,gpt-5.4-mini,0.24999999999999994,0.24999999999999994,-0.29999999999999993,-0.24999999999999994,5.999999999999998,-inf
0,union,gemini-3.1-pro,gpt-5.4-nano,0.05,0.05,-0.1,-0.05,2.0,-inf
0,union,gemini-3.1-pro,gpt-5.4,0.04999999999999993,0.04999999999999993,-0.09999999999999994,-0.04999999999999993,1.9999999999999987,-inf
0,union,gemini-3.1-pro,gemini-3-flash,0.0,0.0,-0.05,0.0,1.0,
0,union,gemini-3.1-pro,gemini-3.1-flash-lite,0.0,0.0,-0.05,0.0,1.0,
0,union,gemini-3.1-pro,gemini-3.1-pro,-0.05,0.0,0.0,0.0,-0.0,
1,army,haiku-4.5,haiku-4.5,0.05,0.05,0.0,0.0,0.0,0.0
1,army,haiku-4.5,sonnet-4.6,0.0,0.0,0.05,0.05,1.0,1.0
1,army,haiku-4.5,opus-4.6,0.0,0.0,0.05,0.05,1.0,1.0
1,army,haiku-4.5,gpt-5.4-mini,0.0,0.0,0.05,0.05,1.0,1.0
1,army,haiku-4.5,gpt-5.4-nano,0.0,0.0,0.05,0.05,1.0,1.0
1,army,haiku-4.5,gpt-5.4,0.0,0.0,0.05,0.05,1.0,1.0
1,army,haiku-4.5,gemini-3-flash,0.0,0.0,0.05,0.05,1.0,1.0
1,army,haiku-4.5,gemini-3.1-flash-lite,0.0,0.0,0.05,0.05,1.0,1.0
1,army,haiku-4.5,gemini-3.1-pro,0.0,0.0,0.05,0.05,1.0,1.0
1,army,sonnet-4.6,haiku-4.5,0.05,0.05,-0.05,-0.05,-inf,-inf
1,army,sonnet-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,army,sonnet-4.6,opus-4.6,0.0,0.0,0.0,0.0,,
1,army,sonnet-4.6,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
1,army,sonnet-4.6,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,army,sonnet-4.6,gpt-5.4,0.0,0.0,0.0,0.0,,
1,army,sonnet-4.6,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,army,sonnet-4.6,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,army,sonnet-4.6,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
1,army,opus-4.6,haiku-4.5,0.15000000000000002,0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-inf,-inf
1,army,opus-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,army,opus-4.6,opus-4.6,0.0,0.0,0.0,0.0,,
1,army,opus-4.6,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
1,army,opus-4.6,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,army,opus-4.6,gpt-5.4,0.0,0.0,0.0,0.0,,
1,army,opus-4.6,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,army,opus-4.6,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,army,opus-4.6,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-mini,haiku-4.5,-0.05,0.0,0.05,0.0,inf,
1,army,gpt-5.4-mini,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-mini,opus-4.6,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-mini,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-mini,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-mini,gpt-5.4,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-mini,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-mini,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-mini,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-nano,haiku-4.5,0.05,0.05,-0.05,-0.05,-inf,-inf
1,army,gpt-5.4-nano,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-nano,opus-4.6,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-nano,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-nano,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-nano,gpt-5.4,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-nano,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-nano,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4-nano,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4,haiku-4.5,-0.05,0.0,0.05,0.0,inf,
1,army,gpt-5.4,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4,opus-4.6,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4,gpt-5.4,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,army,gpt-5.4,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
1,army,gemini-3-flash,haiku-4.5,0.05,0.05,-0.05,-0.05,-inf,-inf
1,army,gemini-3-flash,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,army,gemini-3-flash,opus-4.6,0.0,0.0,0.0,0.0,,
1,army,gemini-3-flash,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
1,army,gemini-3-flash,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,army,gemini-3-flash,gpt-5.4,0.0,0.0,0.0,0.0,,
1,army,gemini-3-flash,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,army,gemini-3-flash,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,army,gemini-3-flash,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-flash-lite,haiku-4.5,-0.05,0.0,0.05,0.0,inf,
1,army,gemini-3.1-flash-lite,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-flash-lite,opus-4.6,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-flash-lite,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-flash-lite,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-flash-lite,gpt-5.4,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-flash-lite,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-flash-lite,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-pro,haiku-4.5,0.05,0.05,-0.05,-0.05,-inf,-inf
1,army,gemini-3.1-pro,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-pro,opus-4.6,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-pro,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-pro,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-pro,gpt-5.4,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-pro,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-pro,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,army,gemini-3.1-pro,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
1,music,haiku-4.5,haiku-4.5,0.1499999999999999,0.1499999999999999,0.0,0.0,0.0,0.0
1,music,haiku-4.5,sonnet-4.6,0.0,0.0,0.1499999999999999,0.1499999999999999,1.0,1.0
1,music,haiku-4.5,opus-4.6,1.0,1.0,-0.8500000000000001,-0.8500000000000001,-5.6666666666666705,-5.6666666666666705
1,music,haiku-4.5,gpt-5.4-mini,0.05,0.05,0.09999999999999991,0.09999999999999991,0.6666666666666664,0.6666666666666664
1,music,haiku-4.5,gpt-5.4-nano,0.0,0.0,0.1499999999999999,0.1499999999999999,1.0,1.0
1,music,haiku-4.5,gpt-5.4,-0.04999999999999993,0.0,0.19999999999999984,0.1499999999999999,1.333333333333333,1.0
1,music,haiku-4.5,gemini-3-flash,0.0,0.0,0.1499999999999999,0.1499999999999999,1.0,1.0
1,music,haiku-4.5,gemini-3.1-flash-lite,0.0,0.0,0.1499999999999999,0.1499999999999999,1.0,1.0
1,music,haiku-4.5,gemini-3.1-pro,0.0,0.0,0.1499999999999999,0.1499999999999999,1.0,1.0
1,music,sonnet-4.6,haiku-4.5,-0.050000000000000044,0.0,0.050000000000000044,0.0,inf,
1,music,sonnet-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,music,sonnet-4.6,opus-4.6,0.05,0.05,-0.05,-0.05,-inf,-inf
1,music,sonnet-4.6,gpt-5.4-mini,0.3,0.3,-0.3,-0.3,-inf,-inf
1,music,sonnet-4.6,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,music,sonnet-4.6,gpt-5.4,0.09999999999999998,0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-inf,-inf
1,music,sonnet-4.6,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,music,sonnet-4.6,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,music,sonnet-4.6,gemini-3.1-pro,-0.1,0.0,0.1,0.0,inf,
1,music,opus-4.6,haiku-4.5,0.04999999999999993,0.04999999999999993,-0.04999999999999993,-0.04999999999999993,-inf,-inf
1,music,opus-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,music,opus-4.6,opus-4.6,0.0,0.0,0.0,0.0,,
1,music,opus-4.6,gpt-5.4-mini,0.15,0.15,-0.15,-0.15,-inf,-inf
1,music,opus-4.6,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,music,opus-4.6,gpt-5.4,0.35,0.35,-0.35,-0.35,-inf,-inf
1,music,opus-4.6,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,music,opus-4.6,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,music,opus-4.6,gemini-3.1-pro,-0.1,0.0,0.1,0.0,inf,
1,music,gpt-5.4-mini,haiku-4.5,0.35,0.35,-0.24999999999999997,-0.24999999999999997,-2.4999999999999996,-2.4999999999999996
1,music,gpt-5.4-mini,sonnet-4.6,0.0,0.0,0.1,0.1,1.0,1.0
1,music,gpt-5.4-mini,opus-4.6,0.0,0.0,0.1,0.1,1.0,1.0
1,music,gpt-5.4-mini,gpt-5.4-mini,0.1,0.1,0.0,0.0,0.0,0.0
1,music,gpt-5.4-mini,gpt-5.4-nano,0.0,0.0,0.1,0.1,1.0,1.0
1,music,gpt-5.4-mini,gpt-5.4,0.15000000000000002,0.15000000000000002,-0.05000000000000002,-0.05000000000000002,-0.5000000000000001,-0.5000000000000001
1,music,gpt-5.4-mini,gemini-3-flash,0.0,0.0,0.1,0.1,1.0,1.0
1,music,gpt-5.4-mini,gemini-3.1-flash-lite,0.0,0.0,0.1,0.1,1.0,1.0
1,music,gpt-5.4-mini,gemini-3.1-pro,0.0,0.0,0.1,0.1,1.0,1.0
1,music,gpt-5.4-nano,haiku-4.5,-0.050000000000000044,0.0,0.050000000000000044,0.0,inf,
1,music,gpt-5.4-nano,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,music,gpt-5.4-nano,opus-4.6,0.0,0.0,0.0,0.0,,
1,music,gpt-5.4-nano,gpt-5.4-mini,0.05,0.05,-0.05,-0.05,-inf,-inf
1,music,gpt-5.4-nano,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,music,gpt-5.4-nano,gpt-5.4,0.0,0.0,0.0,0.0,,
1,music,gpt-5.4-nano,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,music,gpt-5.4-nano,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,music,gpt-5.4-nano,gemini-3.1-pro,-0.1,0.0,0.1,0.0,inf,
1,music,gpt-5.4,haiku-4.5,-0.10000000000000003,0.0,0.35000000000000003,0.25,1.4000000000000001,1.0
1,music,gpt-5.4,sonnet-4.6,0.0,0.0,0.25,0.25,1.0,1.0
1,music,gpt-5.4,opus-4.6,0.0,0.0,0.25,0.25,1.0,1.0
1,music,gpt-5.4,gpt-5.4-mini,0.3,0.3,-0.04999999999999999,-0.04999999999999999,-0.19999999999999996,-0.19999999999999996
1,music,gpt-5.4,gpt-5.4-nano,0.0,0.0,0.25,0.25,1.0,1.0
1,music,gpt-5.4,gpt-5.4,0.25,0.25,0.0,0.0,0.0,0.0
1,music,gpt-5.4,gemini-3-flash,0.0,0.0,0.25,0.25,1.0,1.0
1,music,gpt-5.4,gemini-3.1-flash-lite,0.0,0.0,0.25,0.25,1.0,1.0
1,music,gpt-5.4,gemini-3.1-pro,-0.05,0.0,0.3,0.25,1.2,1.0
1,music,gemini-3-flash,haiku-4.5,0.09999999999999998,0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-inf,-inf
1,music,gemini-3-flash,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,music,gemini-3-flash,opus-4.6,0.1,0.1,-0.1,-0.1,-inf,-inf
1,music,gemini-3-flash,gpt-5.4-mini,0.25,0.25,-0.25,-0.25,-inf,-inf
1,music,gemini-3-flash,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,music,gemini-3-flash,gpt-5.4,0.09999999999999998,0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-inf,-inf
1,music,gemini-3-flash,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,music,gemini-3-flash,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,music,gemini-3-flash,gemini-3.1-pro,0.04999999999999999,0.04999999999999999,-0.04999999999999999,-0.04999999999999999,-inf,-inf
1,music,gemini-3.1-flash-lite,haiku-4.5,-0.050000000000000044,0.0,0.050000000000000044,0.0,inf,
1,music,gemini-3.1-flash-lite,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,music,gemini-3.1-flash-lite,opus-4.6,0.3,0.3,-0.3,-0.3,-inf,-inf
1,music,gemini-3.1-flash-lite,gpt-5.4-mini,0.05,0.05,-0.05,-0.05,-inf,-inf
1,music,gemini-3.1-flash-lite,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,music,gemini-3.1-flash-lite,gpt-5.4,0.15000000000000002,0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-inf,-inf
1,music,gemini-3.1-flash-lite,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,music,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,music,gemini-3.1-flash-lite,gemini-3.1-pro,-0.1,0.0,0.1,0.0,inf,
1,music,gemini-3.1-pro,haiku-4.5,0.09999999999999998,0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-inf,-inf
1,music,gemini-3.1-pro,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,music,gemini-3.1-pro,opus-4.6,0.0,0.0,0.0,0.0,,
1,music,gemini-3.1-pro,gpt-5.4-mini,0.15,0.15,-0.15,-0.15,-inf,-inf
1,music,gemini-3.1-pro,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
1,music,gemini-3.1-pro,gpt-5.4,0.0,0.0,0.0,0.0,,
1,music,gemini-3.1-pro,gemini-3-flash,0.0,0.0,0.0,0.0,,
1,music,gemini-3.1-pro,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,music,gemini-3.1-pro,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
1,northern,haiku-4.5,haiku-4.5,-0.14999999999999997,0.0,0.0,0.0,-0.0,
1,northern,haiku-4.5,sonnet-4.6,0.0,0.0,-0.14999999999999997,0.0,1.0,
1,northern,haiku-4.5,opus-4.6,-0.85,0.0,0.7,0.0,-4.666666666666668,
1,northern,haiku-4.5,gpt-5.4-mini,0.09999999999999998,0.09999999999999998,-0.24999999999999994,-0.09999999999999998,1.6666666666666667,-inf
1,northern,haiku-4.5,gpt-5.4-nano,0.3,0.3,-0.44999999999999996,-0.3,3.0000000000000004,-inf
1,northern,haiku-4.5,gpt-5.4,0.14999999999999997,0.14999999999999997,-0.29999999999999993,-0.14999999999999997,2.0,-inf
1,northern,haiku-4.5,gemini-3-flash,0.30000000000000004,0.30000000000000004,-0.45,-0.30000000000000004,3.000000000000001,-inf
1,northern,haiku-4.5,gemini-3.1-flash-lite,-0.050000000000000044,0.0,-0.09999999999999992,0.0,0.6666666666666663,
1,northern,haiku-4.5,gemini-3.1-pro,0.10000000000000003,0.10000000000000003,-0.25,-0.10000000000000003,1.666666666666667,-inf
1,northern,sonnet-4.6,haiku-4.5,0.0,0.0,0.0,0.0,,
1,northern,sonnet-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,northern,sonnet-4.6,opus-4.6,-0.44999999999999996,0.0,0.44999999999999996,0.0,inf,
1,northern,sonnet-4.6,gpt-5.4-mini,0.09999999999999998,0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-inf,-inf
1,northern,sonnet-4.6,gpt-5.4-nano,0.2,0.2,-0.2,-0.2,-inf,-inf
1,northern,sonnet-4.6,gpt-5.4,-0.1,0.0,0.1,0.0,inf,
1,northern,sonnet-4.6,gemini-3-flash,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-inf,-inf
1,northern,sonnet-4.6,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,northern,sonnet-4.6,gemini-3.1-pro,-0.14999999999999997,0.0,0.14999999999999997,0.0,inf,
1,northern,opus-4.6,haiku-4.5,0.15000000000000002,0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-inf,-inf
1,northern,opus-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
1,northern,opus-4.6,opus-4.6,0.0,0.0,0.0,0.0,,
1,northern,opus-4.6,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
1,northern,opus-4.6,gpt-5.4-nano,0.04999999999999999,0.04999999999999999,-0.04999999999999999,-0.04999999999999999,-inf,-inf
1,northern,opus-4.6,gpt-5.4,-0.2,0.0,0.2,0.0,inf,
1,northern,opus-4.6,gemini-3-flash,0.20000000000000007,0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-inf,-inf
1,northern,opus-4.6,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
1,northern,opus-4.6,gemini-3.1-pro,-0.09999999999999998,0.0,0.09999999999999998,0.0,inf,
1,northern,gpt-5.4-mini,haiku-4.5,0.10000000000000003,0.10000000000000003,-0.35000000000000003,-0.10000000000000003,1.4000000000000001,-inf
1,northern,gpt-5.4-mini,sonnet-4.6,0.0,0.0,-0.25,0.0,1.0,
1,northern,gpt-5.4-mini,opus-4.6,0.0,0.0,-0.25,0.0,1.0,
1,northern,gpt-5.4-mini,gpt-5.4-mini,-0.25,0.0,0.0,0.0,-0.0,
1,northern,gpt-5.4-mini,gpt-5.4-nano,0.04999999999999999,0.04999999999999999,-0.3,-0.04999999999999999,1.2,-inf
1,northern,gpt-5.4-mini,gpt-5.4,-0.2,0.0,-0.04999999999999999,0.0,0.19999999999999996,
1,northern,gpt-5.4-mini,gemini-3-flash,0.30000000000000004,0.30000000000000004,-0.55,-0.30000000000000004,2.2,-inf
1,northern,gpt-5.4-mini,gemini-3.1-flash-lite,0.0,0.0,-0.25,0.0,1.0,
1,northern,gpt-5.4-mini,gemini-3.1-pro,-0.14999999999999997,0.0,-0.10000000000000003,0.0,0.40000000000000013,
1,northern,gpt-5.4-nano,haiku-4.5,-0.04999999999999999,0.0,0.30000000000000004,0.25000000000000006,1.2,1.0
1,northern,gpt-5.4-nano,sonnet-4.6,0.0,0.0,0.25000000000000006,0.25000000000000006,1.0,1.0
1,northern,gpt-5.4-nano,opus-4.6,0.0,0.0,0.25000000000000006,0.25000000000000006,1.0,1.0
1,northern,gpt-5.4-nano,gpt-5.4-mini,-0.44999999999999996,0.0,0.7,0.25000000000000006,2.7999999999999994,1.0
1,northern,gpt-5.4-nano,gpt-5.4-nano,0.25000000000000006,0.25000000000000006,0.0,0.0,0.0,0.0
1,northern,gpt-5.4-nano,gpt-5.4,-0.1,0.0,0.3500000000000001,0.25000000000000006,1.4000000000000001,1.0
1,northern,gpt-5.4-nano,gemini-3-flash,0.30000000000000004,0.30000000000000004,-0.04999999999999999,-0.04999999999999999,-0.1999999999999999,-0.1999999999999999
1,northern,gpt-5.4-nano,gemini-3.1-flash-lite,0.0,0.0,0.25000000000000006,0.25000000000000006,1.0,1.0
1,northern,gpt-5.4-nano,gemini-3.1-pro,-0.09999999999999998,0.0,0.35000000000000003,0.25000000000000006,1.4,1.0
1,northern,gpt-5.4,haiku-4.5,0.10000000000000003,0.10000000000000003,-0.25000000000000006,-0.10000000000000003,1.6666666666666667,-inf
1,northern,gpt-5.4,sonnet-4.6,0.0,0.0,-0.15000000000000002,0.0,1.0,
1,northern,gpt-5.4,opus-4.6,0.0,0.0,-0.15000000000000002,0.0,1.0,
1,northern,gpt-5.4,gpt-5.4-mini,-0.29999999999999993,0.0,0.1499999999999999,0.0,-0.9999999999999992,
1,northern,gpt-5.4,gpt-5.4-nano,-0.25,0.0,0.09999999999999998,0.0,-0.6666666666666664,
1,northern,gpt-5.4,gpt-5.4,-0.15000000000000002,0.0,0.0,0.0,-0.0,
1,northern,gpt-5.4,gemini-3-flash,0.30000000000000004,0.30000000000000004,-0.45000000000000007,-0.30000000000000004,3.0,-inf
1,northern,gpt-5.4,gemini-3.1-flash-lite,0.0,0.0,-0.15000000000000002,0.0,1.0,
1,northern,gpt-5.4,gemini-3.1-pro,-0.19999999999999998,0.0,0.04999999999999996,0.0,-0.33333333333333304,
1,northern,gemini-3-flash,haiku-4.5,-0.19999999999999998,0.0,0.5,0.30000000000000004,1.6666666666666665,1.0
1,northern,gemini-3-flash,sonnet-4.6,0.0,0.0,0.30000000000000004,0.30000000000000004,1.0,1.0
1,northern,gemini-3-flash,opus-4.6,-0.95,0.0,1.25,0.30000000000000004,4.166666666666666,1.0
1,northern,gemini-3-flash,gpt-5.4-mini,-0.09999999999999998,0.0,0.4,0.30000000000000004,1.3333333333333333,1.0
1,northern,gemini-3-flash,gpt-5.4-nano,-0.09999999999999998,0.0,0.4,0.30000000000000004,1.3333333333333333,1.0
